"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":5322.499999994761}]","5323.899999995774","welcome","instructions","0","5330","0.0-0.0-0.0","b7h4skn45qv4onf","anecdotes","experiment2","prolific","5","1","anecdote_only","6","601cc9b5873d98852ca3c0a5","604016aa51301a1e54c91c67","6041855a79facd17f5a7d7ef","","","","",""
"[{""page_index"":0,""viewing_time"":10487.700000005134},{""page_index"":1,""viewing_time"":22658.49999999773},{""page_index"":2,""viewing_time"":5904.900000001362}]","39051.59999999887","pis","instructions","1","44383","0.0-0.0-1.0-0.0","b7h4skn45qv4onf","anecdotes","experiment2","prolific","5","1","anecdote_only","6","601cc9b5873d98852ca3c0a5","604016aa51301a1e54c91c67","6041855a79facd17f5a7d7ef","","","","",""
"","3750.9999999965657","consent","external-html","2","49230","0.0-0.0-1.0-1.0","b7h4skn45qv4onf","anecdotes","experiment2","prolific","5","1","anecdote_only","6","601cc9b5873d98852ca3c0a5","604016aa51301a1e54c91c67","6041855a79facd17f5a7d7ef","resource/other/consent.html","","","",""
"","2506.099999998696","id","survey-html-form","3","51741","0.0-0.0-1.0-2.0","b7h4skn45qv4onf","anecdotes","experiment2","prolific","5","1","anecdote_only","6","601cc9b5873d98852ca3c0a5","604016aa51301a1e54c91c67","6041855a79facd17f5a7d7ef","","{""prolific"":""601cc9b5873d98852ca3c0a5""}","","",""
"","4419.000000001688","contact","survey-html-form","4","56163","0.0-0.0-1.0-3.0","b7h4skn45qv4onf","anecdotes","experiment2","prolific","5","1","anecdote_only","6","601cc9b5873d98852ca3c0a5","604016aa51301a1e54c91c67","6041855a79facd17f5a7d7ef","","{""contact"":""no"",""address"":""""}","","",""
"","24667.199999996228","demographics","survey-html-form","5","80838","0.0-0.0-1.0-4.0","b7h4skn45qv4onf","anecdotes","experiment2","prolific","5","1","anecdote_only","6","601cc9b5873d98852ca3c0a5","604016aa51301a1e54c91c67","6041855a79facd17f5a7d7ef","","{""sex"":""male"",""age"":""40"",""language"":""No"",""language_other"":"""",""business_edu"":""2"",""business_exp"":""2"",""current"":""no""}","no","",""
"","22402.299999994284","instructions","survey-html-form","6","103248","0.0-0.0-2.0-0.0-0.0","b7h4skn45qv4onf","anecdotes","experiment2","prolific","5","1","anecdote_only","6","601cc9b5873d98852ca3c0a5","604016aa51301a1e54c91c67","6041855a79facd17f5a7d7ef","","{""instructions_test"":""5""}","","",""
"","13443.700000003446","interstitial","survey-html-form","7","116701","0.0-0.0-2.0-17.0-0.0-0.0-0.0-0.0-0.0","b7h4skn45qv4onf","anecdotes","experiment2","prolific","5","1","anecdote_only","6","601cc9b5873d98852ca3c0a5","604016aa51301a1e54c91c67","6041855a79facd17f5a7d7ef","","{""interstitial_2"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","8","212893","0.0-0.0-2.0-17.0-0.0-0.0-0.0-0.0-1.0","b7h4skn45qv4onf","anecdotes","experiment2","prolific","5","1","anecdote_only","6","601cc9b5873d98852ca3c0a5","604016aa51301a1e54c91c67","6041855a79facd17f5a7d7ef","","{""anecdote_high_positive_Poppin_record-label_904_94_Record-projects-completed_8_Radio-listenership-nationally_2_Relevant-network-connections_13_Genre_rock_comparison"":""5"",""anecdote_high_positive_Savoro_restaurant-chain_100_88_Restaurants-established_9_Number-of-reservations-on-a-Saturday-night_100_Positive-reviews_40_Restaurant-type_fast-food_target"":""95""}","","",""
"","44770.299999996496","follow_up","survey-html-form","9","257669","0.0-0.0-2.0-17.0-0.0-0.0-0.0-0.0-2.0","b7h4skn45qv4onf","anecdotes","experiment2","prolific","5","1","anecdote_only","6","601cc9b5873d98852ca3c0a5","604016aa51301a1e54c91c67","6041855a79facd17f5a7d7ef","","{""follow-up_anecdote_positive_high_rating_similarity-rating"":""6"",""follow-up_anecdote_positive_high_rating_relevance-specific-rating"":""6"",""follow-up_anecdote_positive_high_rating_relevance-general-rating"":""6"",""follow-up_anecdote_positive_high_text_justify"":""Experience in restaurant field. ""}","","",""
