"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":3965}]","3969","welcome","instructions","0","3992","0.0-0.0-0.0","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","","","",""
"[{""page_index"":0,""viewing_time"":22522},{""page_index"":1,""viewing_time"":5208},{""page_index"":2,""viewing_time"":10697}]","38429","pis","instructions","1","42429","0.0-0.0-1.0-0.0","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","","","",""
"","6427","consent","external-html","2","49541","0.0-0.0-1.0-1.0","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","resource/other/consent.html","","","",""
"","2408","id","survey-html-form","3","51956","0.0-0.0-1.0-2.0","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""prolific"":""5be8dab5d153f500019ab320""}","","",""
"","9116","contact","survey-html-form","4","61076","0.0-0.0-1.0-3.0","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""contact"":""no"",""address"":""""}","","",""
"","16584","demographics","survey-html-form","5","77749","0.0-0.0-1.0-4.0","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""sex"":""male"",""age"":""46"",""language"":""No"",""language_other"":"""",""business_edu"":""10"",""business_exp"":""20"",""current"":""yes""}","yes","",""
"","45916","business_information","survey-html-form","6","123681","0.0-0.0-1.0-5.0-0.0","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""company_name"":"""",""sector"":""Banking - Payments, Central Banks, Retail, Wholesale, Investment"",""sector_other"":"""",""employees"":""35000"",""revenue"":""4000"",""role_company"":""VP"",""role_company_other"":"""",""role_allocation"":""Provide information and analysis for the decision-makers at the company"",""role_allocation_other"":"""",""budget"":""5""}","","",""
"","22133","instructions","survey-html-form","7","145821","0.0-0.0-2.0-0.0-0.0","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""instructions_test"":""5""}","","",""
"","9802","interstitial","survey-html-form","8","155636","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.0-0.0","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""interstitial_3"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","9","313058","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.0-1.0","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""anecdote_low_negative_Railmont_railway_900_95_Railway-lines-built_3_Number-of-seats-filled-by-paying-customers-at-peak-hour_1200_Time-before-the-train-carriages-will-need-to-be-serviced_7_Operation-type_intracity_target"":""70"",""anecdote_low_negative_Erectic_high-rise-construction_102_87_High-rises-built_5_Probability-that-the-builders-complete-construction-within-a-month-of-the-due-date_63_Number-of-tenant-expressions-of-interest_60_Primary-use_mixed-office-retail_comparison"":""30""}","","",""
"","122342","follow_up","survey-html-form","10","435426","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.0-2.0","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""follow-up_anecdote_negative_low_rating_similarity-rating"":""5"",""follow-up_anecdote_negative_low_rating_relevance-specific-rating"":""5"",""follow-up_anecdote_negative_low_rating_relevance-general-rating"":""4"",""follow-up_anecdote_negative_low_text_justify"":""I felt that the Rural Pass project was close enough to the Railmont project to use it as a point of reference.""}","","",""
"","4928","interstitial","survey-html-form","11","440368","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.1-0.1","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""interstitial_5"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","12","525418","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.1-1.1","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""statistics-only_NA_NA_Cweb_software_901_91_Code-written_1000_Security-rating_85_Number-of-potential-customers-in-first-year_3_Target-users_enterprise_target"":""80"",""statistics-only_NA_NA_Refinera_oil-well_100_90_Oil-extracted_2000_Time-the-machinery-lasts-before-requiring-maintenance_7_Probability-of-finding-oil_80_Type-of-well_offshore_comparison"":""20""}","","",""
"","1405","follow_up","survey-html-form","13","526831","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.1-2.1","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{}","","",""
"","5639","interstitial","survey-html-form","14","532476","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.2-0.2","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""interstitial_4"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","15","762664","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.2-1.2","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""anecdote_low_positive_Microxy_microchip_105_90_Microchips-produced_5600_Usable-semiconductor-yield-after-testing_66_Compatible-devices-in-the-market_82_Type-of-chip-architecture_Reduced-Instruction-Set-Computing_target"":""40"",""anecdote_low_positive_Logivia_shipping-logistics_905_93_Packages-shipped_1120_Number-of-orders-that-do-not-spend-time-in-a-bottleneck_560_Average-accuracy-of-shipments_99_Shipping-type_parcel_comparison"":""60""}","","",""
"","138077","follow_up","survey-html-form","16","900754","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.2-2.2","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""follow-up_anecdote_positive_low_rating_similarity-rating"":""7"",""follow-up_anecdote_positive_low_rating_relevance-specific-rating"":""7"",""follow-up_anecdote_positive_low_rating_relevance-general-rating"":""7"",""follow-up_anecdote_positive_low_text_justify"":""The info provided on the Altchip project provided a very similar plan scope to that of Microxy. Microxy had a compelling chip production rate that exceeded that of Altchip, which solidified my selection to invest.""}","","",""
"","4800","interstitial","survey-html-form","17","905566","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.3-0.3","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""interstitial_2"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","18","982345","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.3-1.3","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""anecdote_high_positive_Vital-Records_record-label_903_93_Record-projects-completed_10_Radio-listenership-nationally_2_Relevant-network-connections_16_Genre_rock_comparison"":""50"",""anecdote_high_positive_Dinerly_restaurant-chain_102_86_Restaurants-established_11_Number-of-reservations-on-a-Saturday-night_120_Positive-reviews_48_Restaurant-type_fast-food_target"":""50""}","","",""
"","76412","follow_up","survey-html-form","19","1058769","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.3-2.3","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""follow-up_anecdote_positive_high_rating_similarity-rating"":""6"",""follow-up_anecdote_positive_high_rating_relevance-specific-rating"":""6"",""follow-up_anecdote_positive_high_rating_relevance-general-rating"":""6"",""follow-up_anecdote_positive_high_text_justify"":""Dinerly has room to grow and the Savoro comparison was nearly identical and made it a great reference for my determination.""}","","",""
"","5036","interstitial","survey-html-form","20","1063812","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.4-0.4","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""interstitial_1"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","21","1168705","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.4-1.4","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""anecdote_high_negative_Pressbloom_national-newspaper_904_95_Newspapers-printed_40000_Number-of-weekly-advertisers_64_Ink-that-is-not-discarded-due-to-impurities_4000_Payment-model_advertising_target"":""20"",""anecdote_high_negative_Pharmacore_pharmaceutical_102_90_Pills-pressed_240000_Shelf-life_16_Probability-of-symptom-reduction-after-a-week_86_Drug-type_over-the-counter_comparison"":""80""}","","",""
"","105988","follow_up","survey-html-form","22","1274706","0.0-0.0-2.0-20.0-0.0-0.0-0.0-0.4-2.4","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","{""follow-up_anecdote_negative_high_rating_similarity-rating"":""6"",""follow-up_anecdote_negative_high_rating_relevance-specific-rating"":""6"",""follow-up_anecdote_negative_high_rating_relevance-general-rating"":""5"",""follow-up_anecdote_negative_high_text_justify"":""I felt the Grown Media Project provided a good market comparison to Pressbloom and factored in my investment determinations.""}","","",""
"[{""page_index"":0,""viewing_time"":6021},{""page_index"":1,""viewing_time"":4783}]","10807","debrief","instructions","23","1285516","0.0-0.0-3.0-0.0","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","","","",""
"","10826","end","html-button-response","24","1296349","0.0-0.0-3.0-1.0","sf310xec9tkzhu4","anecdotes","experiment2","prolific","5","2","combined","6","5be8dab5d153f500019ab320","604016aa51301a1e54c91c67","6041855631061a1815a59a6b","","","","<div>
  <p>Press below to complete the experiment.</p>
  <p>The next page will be a blank white screen. It will take approximately 10 seconds to save your data, after which you will be automatically redirected back to Prolific. Please do not exit until you have been redirected back to Prolific.</p>
  <p>Thank you!</p>
</div>","0"
