"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":6965.100000030361}]","6971.1000000243075","welcome","instructions","0","6998","0.0-0.0-0.0","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","","","",""
"[{""page_index"":0,""viewing_time"":92547.10000002524},{""page_index"":1,""viewing_time"":66811.4999999525},{""page_index"":2,""viewing_time"":20689.300000027288}]","180050.40000000736","pis","instructions","1","187059","0.0-0.0-1.0-0.0","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","","","",""
"","37869.499999971595","consent","external-html","2","235015","0.0-0.0-1.0-1.0","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","resource/other/consent.html","","","",""
"","12594.40000000177","id","survey-html-form","3","247629","0.0-0.0-1.0-2.0","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""prolific"":""6040a71d9a4ec32caf027015""}","","",""
"","8022.800000035204","contact","survey-html-form","4","255662","0.0-0.0-1.0-3.0","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""contact"":""no"",""address"":""""}","","",""
"","43972.1000000136","demographics","survey-html-form","5","299649","0.0-0.0-1.0-4.0","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""sex"":""female"",""age"":""34"",""language"":""No"",""language_other"":"""",""business_edu"":""5"",""business_exp"":""5"",""current"":""no""}","no","",""
"","51635.70000004256","instructions","survey-html-form","6","351295","0.0-0.0-2.0-0.0-0.0","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""instructions_test"":""2""}","","",""
"","34370.499999960884","interstitial","survey-html-form","7","385682","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.0-0.0","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""interstitial_5"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","8","480590","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.0-1.0","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""statistics-only_NA_NA_Savoro_restaurant-chain_903_93_Restaurants-established_9_Number-of-reservations-on-a-Saturday-night_100_Positive-reviews_40_Restaurant-type_casual-sit-down-dining_target"":""40"",""statistics-only_NA_NA_Poppin_record-label_102_86_Record-projects-completed_8_Radio-listenership-nationally_2_Relevant-network-connections_13_Genre_pop_comparison"":""60""}","","",""
"","2900.500000047032","follow_up","survey-html-form","9","483500","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.0-2.0","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{}","","",""
"","16612.09999996936","interstitial","survey-html-form","10","500122","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.1-0.1","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""interstitial_1"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","11","751568","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.1-1.1","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""anecdote_high_negative_Codeck_software_901_91_Code-written_1000_Security-rating_85_Number-of-potential-customers-in-first-year_3_Target-users_enterprise_target"":""50"",""anecdote_high_negative_Enfuel_oil-well_100_90_Oil-extracted_2000_Time-the-machinery-lasts-before-requiring-maintenance_7_Probability-of-finding-oil_80_Type-of-well_offshore_comparison"":""50""}","","",""
"","341729.6999999671","follow_up","survey-html-form","12","1093309","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.1-2.1","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""follow-up_anecdote_negative_high_rating_similarity-rating"":""5"",""follow-up_anecdote_negative_high_rating_relevance-specific-rating"":""7"",""follow-up_anecdote_negative_high_rating_relevance-general-rating"":""6"",""follow-up_anecdote_negative_high_text_justify"":""The Cweb and software target project are similar since they both have to do with Computers and Cyber cafes.\n It is from the details that has been drafted from Cweb project that one can draw out wisdom to know if Codeck project is worth risking and the percentage of risk to be taken before the investment.\n""}","","",""
"","24277.100000006612","interstitial","survey-html-form","13","1117597","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.2-0.2","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""interstitial_3"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","14","1213045","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.2-1.2","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""anecdote_low_negative_Solgistics_shipping-logistics_105_90_Packages-shipped_800_Number-of-orders-that-do-not-spend-time-in-a-bottleneck_400_Average-accuracy-of-shipments_90_Shipping-type_freight_comparison"":""70"",""anecdote_low_negative_Altchip_microchip_905_93_Microchips-produced_4000_Usable-semiconductor-yield-after-testing_60_Compatible-devices-in-the-market_75_Type-of-chip-architecture_Complex-Instruction-Set-Computing_target"":""30""}","","",""
"","145520.49999998417","follow_up","survey-html-form","15","1358578","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.2-2.2","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""follow-up_anecdote_negative_low_rating_similarity-rating"":""5"",""follow-up_anecdote_negative_low_rating_relevance-specific-rating"":""4"",""follow-up_anecdote_negative_low_rating_relevance-general-rating"":""6"",""follow-up_anecdote_negative_low_text_justify"":""The yields of the shipment are quite promising,and by this the microchips wont be that difficult after all to be brought swiftly.""}","","",""
"","8604.900000034831","interstitial","survey-html-form","16","1367192","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.3-0.3","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""interstitial_2"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","17","1427434","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.3-1.3","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""anecdote_high_positive_Refit_high-rise-construction_900_95_High-rises-built_8_Probability-that-the-builders-complete-construction-within-a-month-of-the-due-date_70_Number-of-tenant-expressions-of-interest_100_Primary-use_mixed-office-retail_comparison"":""50"",""anecdote_high_positive_Rural-Pass_railway_102_87_Railway-lines-built_5_Number-of-seats-filled-by-paying-customers-at-peak-hour_2000_Time-before-the-train-carriages-will-need-to-be-serviced_12_Operation-type_intracity_target"":""50""}","","",""
"","94994.20000001555","follow_up","survey-html-form","18","1522439","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.3-2.3","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""follow-up_anecdote_positive_high_rating_similarity-rating"":""6"",""follow-up_anecdote_positive_high_rating_relevance-specific-rating"":""5"",""follow-up_anecdote_positive_high_rating_relevance-general-rating"":""7"",""follow-up_anecdote_positive_high_text_justify"":""Base on the target of meeting up with the railway protect,I think details on how this rails should be mounted are very essential""}","","",""
"","14835.000000020955","interstitial","survey-html-form","19","1537288","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.4-0.4","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{}","","",""
"","NaN","project_allocation","survey-html-form3","20","1581473","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.4-1.4","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""anecdote_low_positive_Grown-Media_national-newspaper_102_90_Newspapers-printed_50000_Number-of-weekly-advertisers_80_Ink-that-is-not-discarded-due-to-impurities_5000_Payment-model_subscription_target"":""45"",""anecdote_low_positive_Healthgenic_pharmaceutical_904_95_Pills-pressed_300000_Shelf-life_20_Probability-of-symptom-reduction-after-a-week_90_Drug-type_prescription-only_comparison"":""55""}","","",""
"","119917.20000002533","follow_up","survey-html-form","21","1701405","0.0-0.0-2.0-10.0-0.0-0.0-0.0-0.4-2.4","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","{""follow-up_anecdote_positive_low_rating_similarity-rating"":""4"",""follow-up_anecdote_positive_low_rating_relevance-specific-rating"":""4"",""follow-up_anecdote_positive_low_rating_relevance-general-rating"":""6"",""follow-up_anecdote_positive_low_text_justify"":""It is with the information of the press bloom that one can know the quality of the content that the newspaper will entail, so I believe informations on the press bloom are pivotal""}","","",""
"[{""page_index"":0,""viewing_time"":11471.400000038557},{""page_index"":1,""viewing_time"":3160.700000007637}]","14637.199999997392","debrief","instructions","22","1716050","0.0-0.0-3.0-0.0","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","","","",""
"","6562.60000000475","end","html-button-response","23","1722624","0.0-0.0-3.0-1.0","zs2lcth1v9vydas","anecdotes","experiment2","prolific","3","1","combined","6","6040a71d9a4ec32caf027015","6045d6ca9596fc72799e2a27","6045ea321d1ba774c1307dd0","","","","<div>
  <p>Press below to complete the experiment.</p>
  <p>The next page will be a blank white screen. It will take approximately 10 seconds to save your data, after which you will be automatically redirected back to Prolific. Please do not exit until you have been redirected back to Prolific.</p>
  <p>Thank you!</p>
</div>","0"
