"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":5238.669999875128}]","5240.104999858886","welcome","instructions","0","5242","0.0-0.0-0.0","urdzb018a2z6jf8","anecdotes","experiment2","prolific","5","1","anecdote_only","6","5df0df9894a4fd12df0575af","604016aa51301a1e54c91c67","6041855035b3710d2015053e","","","","",""
"[{""page_index"":0,""viewing_time"":52796.41000018455},{""page_index"":1,""viewing_time"":16030.519999796525},{""page_index"":2,""viewing_time"":28328.235000139102}]","97156.24000015669","pis","instructions","1","102394","0.0-0.0-1.0-0.0","urdzb018a2z6jf8","anecdotes","experiment2","prolific","5","1","anecdote_only","6","5df0df9894a4fd12df0575af","604016aa51301a1e54c91c67","6041855035b3710d2015053e","","","","",""
"","21496.74000008963","consent","external-html","2","125248","0.0-0.0-1.0-1.0","urdzb018a2z6jf8","anecdotes","experiment2","prolific","5","1","anecdote_only","6","5df0df9894a4fd12df0575af","604016aa51301a1e54c91c67","6041855035b3710d2015053e","resource/other/consent.html","","","",""
"","4884.769999887794","id","survey-html-form","3","130139","0.0-0.0-1.0-2.0","urdzb018a2z6jf8","anecdotes","experiment2","prolific","5","1","anecdote_only","6","5df0df9894a4fd12df0575af","604016aa51301a1e54c91c67","6041855035b3710d2015053e","","{""prolific"":""5df0df9894a4fd12df0575af""}","","",""
"","6724.3149999994785","contact","survey-html-form","4","136868","0.0-0.0-1.0-3.0","urdzb018a2z6jf8","anecdotes","experiment2","prolific","5","1","anecdote_only","6","5df0df9894a4fd12df0575af","604016aa51301a1e54c91c67","6041855035b3710d2015053e","","{""contact"":""no"",""address"":""""}","","",""
"","36598.014999879524","demographics","survey-html-form","5","173483","0.0-0.0-1.0-4.0","urdzb018a2z6jf8","anecdotes","experiment2","prolific","5","1","anecdote_only","6","5df0df9894a4fd12df0575af","604016aa51301a1e54c91c67","6041855035b3710d2015053e","","{""sex"":""female"",""age"":""58"",""language"":""No"",""language_other"":"""",""business_edu"":""2"",""business_exp"":""10"",""current"":""no""}","no","",""
"","28545.314999995753","instructions","survey-html-form","6","202038","0.0-0.0-2.0-0.0-0.0","urdzb018a2z6jf8","anecdotes","experiment2","prolific","5","1","anecdote_only","6","5df0df9894a4fd12df0575af","604016aa51301a1e54c91c67","6041855035b3710d2015053e","","{""instructions_test"":""5""}","","",""
"","22906.360000139102","interstitial","survey-html-form","7","224947","0.0-0.0-2.0-17.0-0.0-0.0-0.0-0.0-0.0","urdzb018a2z6jf8","anecdotes","experiment2","prolific","5","1","anecdote_only","6","5df0df9894a4fd12df0575af","604016aa51301a1e54c91c67","6041855035b3710d2015053e","","{""interstitial_4"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","8","486049","0.0-0.0-2.0-17.0-0.0-0.0-0.0-0.0-1.0","urdzb018a2z6jf8","anecdotes","experiment2","prolific","5","1","anecdote_only","6","5df0df9894a4fd12df0575af","604016aa51301a1e54c91c67","6041855035b3710d2015053e","","{""anecdote_low_positive_Solgistics_shipping-logistics_902_94_Packages-shipped_800_Number-of-orders-that-do-not-spend-time-in-a-bottleneck_400_Average-accuracy-of-shipments_90_Shipping-type_freight_comparison"":""40"",""anecdote_low_positive_Altchip_microchip_103_87_Microchips-produced_4000_Usable-semiconductor-yield-after-testing_60_Compatible-devices-in-the-market_75_Type-of-chip-architecture_Complex-Instruction-Set-Computing_target"":""60""}","","",""
"","82485.22499995306","follow_up","survey-html-form","9","568545","0.0-0.0-2.0-17.0-0.0-0.0-0.0-0.0-2.0","urdzb018a2z6jf8","anecdotes","experiment2","prolific","5","1","anecdote_only","6","5df0df9894a4fd12df0575af","604016aa51301a1e54c91c67","6041855035b3710d2015053e","","{""follow-up_anecdote_positive_low_rating_similarity-rating"":""6"",""follow-up_anecdote_positive_low_rating_relevance-specific-rating"":""7"",""follow-up_anecdote_positive_low_rating_relevance-general-rating"":""7"",""follow-up_anecdote_positive_low_text_justify"":""It gave me some markers to use for judging investments.""}","","",""
