"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":3878.9600001182407}]","3881.810000166297","welcome","instructions","0","3892","0.0-0.0-0.0","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","","","",""
"[{""page_index"":0,""viewing_time"":16797.590000089258},{""page_index"":1,""viewing_time"":22630.03999995999},{""page_index"":2,""viewing_time"":13318.440000060946}]","52747.110000113025","pis","instructions","1","56644","0.0-0.0-1.0-0.0","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","","","",""
"","12638.964999932796","consent","external-html","2","69903","0.0-0.0-1.0-1.0","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","resource/other/consent.html","","","",""
"","2500.9400001727045","id","survey-html-form","3","72411","0.0-0.0-1.0-2.0","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","{""prolific"":""5a454e442f91ec0001dcb66c""}","","",""
"","4613.324999809265","contact","survey-html-form","4","77029","0.0-0.0-1.0-3.0","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","{""contact"":""no"",""address"":""""}","","",""
"","28611.159999854863","demographics","survey-html-form","5","105657","0.0-0.0-1.0-4.0","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","{""sex"":""female"",""age"":""48"",""language"":""No"",""language_other"":"""",""business_edu"":""0"",""business_exp"":""5"",""current"":""yes""}","yes","",""
"","102776.254999917","business_information","survey-html-form","6","208454","0.0-0.0-1.0-5.0-0.0","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","{""company_name"":"""",""sector"":""Retail, Wholesale, Restaurants"",""sector_other"":"""",""employees"":""58"",""revenue"":""2"",""role_company"":""Managing Director"",""role_company_other"":"""",""role_allocation"":""Decide on allocations for business unit or division"",""role_allocation_other"":"""",""budget"":""0""}","","",""
"","31727.375000016764","instructions","survey-html-form","7","240191","0.0-0.0-2.0-0.0-0.0","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","{""instructions_test"":""5""}","","",""
"","18176.759999943897","interstitial","survey-html-form","8","258385","0.0-0.0-2.0-15.0-0.0-0.0-0.0-0.0-0.0","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","{""interstitial_3"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","9","373911","0.0-0.0-2.0-15.0-0.0-0.0-0.0-0.0-1.0","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","{""anecdote_low_negative_Vital-Records_record-label_100_88_Record-projects-completed_5_Radio-listenership-nationally_1_Relevant-network-connections_8_Genre_rock_comparison"":""65"",""anecdote_low_negative_Dinerly_restaurant-chain_904_94_Restaurants-established_5_Number-of-reservations-on-a-Saturday-night_60_Positive-reviews_24_Restaurant-type_fast-food_target"":""35""}","","",""
"","102625.0299999956","follow_up","survey-html-form","10","476542","0.0-0.0-2.0-15.0-0.0-0.0-0.0-0.0-2.0","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","{""follow-up_anecdote_negative_low_rating_similarity-rating"":""6"",""follow-up_anecdote_negative_low_rating_relevance-specific-rating"":""5"",""follow-up_anecdote_negative_low_rating_relevance-general-rating"":""5"",""follow-up_anecdote_negative_low_text_justify"":""The number of reservations on a Saturday, positive reviews were similar between the two though the number of openings per year were very different. I think that the high number of reviews needed per month is what really stood out to me and felt very similar.""}","","",""
"","9118.305000010878","interstitial","survey-html-form","11","485671","0.0-0.0-2.0-15.0-0.0-0.0-0.0-0.1-0.1","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","{""interstitial_2"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","12","584141","0.0-0.0-2.0-15.0-0.0-0.0-0.0-0.1-1.1","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","{""anecdote_high_positive_Pressbloom_national-newspaper_104_88_Newspapers-printed_60000_Number-of-weekly-advertisers_96_Ink-that-is-not-discarded-due-to-impurities_6000_Payment-model_advertising_target"":""70"",""anecdote_high_positive_Pharmacore_pharmaceutical_903_93_Pills-pressed_360000_Shelf-life_24_Probability-of-symptom-reduction-after-a-week_94_Drug-type_over-the-counter_comparison"":""30""}","","",""
"","103876.64999999106","follow_up","survey-html-form","13","688024","0.0-0.0-2.0-15.0-0.0-0.0-0.0-0.1-2.1","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","{""follow-up_anecdote_positive_high_rating_similarity-rating"":""7"",""follow-up_anecdote_positive_high_rating_relevance-specific-rating"":""7"",""follow-up_anecdote_positive_high_rating_relevance-general-rating"":""5"",""follow-up_anecdote_positive_high_text_justify"":""The newspapers felt so similar so I saw no reason why the opportunity to invest wouldn't be successful.  Pharmaceuticals feel like a very risky venture no matter what as the shelves are full of over the counter choices.  It might be successful but probably not as a new one to an established field. ""}","","",""
"","6275.734999915585","interstitial","survey-html-form","14","694309","0.0-0.0-2.0-15.0-0.0-0.0-0.0-0.2-0.2","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","{""interstitial_4"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","15","776721","0.0-0.0-2.0-15.0-0.0-0.0-0.0-0.2-1.2","65b65nljo4qfvo3","anecdotes","experiment2","prolific","4","2","anecdote_only","6","5a454e442f91ec0001dcb66c","604016aa51301a1e54c91c67","604184d706ab9c16d87e4ff2","","{""anecdote_low_positive_Refinera_oil-well_905_92_Oil-extracted_2800_Time-the-machinery-lasts-before-requiring-maintenance_10_Probability-of-finding-oil_88_Type-of-well_offshore_comparison"":""50"",""anecdote_low_positive_Cweb_software_102_90_Code-written_1400_Security-rating_119_Number-of-potential-customers-in-first-year_4_Target-users_enterprise_target"":""50""}","","",""
