"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":17209.77000001585}]","17210.949999978766","welcome","instructions","0","17214","0.0-0.0-0.0","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","","","",""
"[{""page_index"":0,""viewing_time"":8460.220000008121},{""page_index"":1,""viewing_time"":18401.99499996379},{""page_index"":2,""viewing_time"":3081.365000049118}]","29944.015000015497","pis","instructions","1","47160","0.0-0.0-1.0-0.0","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","","","",""
"","12150.3200000152","consent","external-html","2","60089","0.0-0.0-1.0-1.0","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","resource/other/consent.html","","","",""
"","1559.389999951236","id","survey-html-form","3","61652","0.0-0.0-1.0-2.0","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""prolific"":""5bde3d1a3ec77c0001bddc37""}","","",""
"","2780.8700000168756","contact","survey-html-form","4","64435","0.0-0.0-1.0-3.0","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""contact"":""no"",""address"":""""}","","",""
"","19823.529999994207","demographics","survey-html-form","5","84264","0.0-0.0-1.0-4.0","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""sex"":""female"",""age"":""34"",""language"":""No"",""language_other"":"""",""business_edu"":""2"",""business_exp"":""2"",""current"":""no""}","no","",""
"","107011.69000001391","instructions","survey-html-form","6","191284","0.0-0.0-2.0-0.0-0.0","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""instructions_test"":""5""}","","",""
"","37753.56499996269","interstitial","survey-html-form","7","229045","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.0-0.0","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""interstitial_5"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","8","275464","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.0-1.0","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""statistics-only_NA_NA_Solgistics_shipping-logistics_103_87_Packages-shipped_800_Number-of-orders-that-do-not-spend-time-in-a-bottleneck_400_Average-accuracy-of-shipments_90_Shipping-type_freight_comparison"":""75"",""statistics-only_NA_NA_Altchip_microchip_902_94_Microchips-produced_4000_Usable-semiconductor-yield-after-testing_60_Compatible-devices-in-the-market_75_Type-of-chip-architecture_Complex-Instruction-Set-Computing_target"":""25""}","","",""
"","1566.8250000453554","follow_up","survey-html-form","9","277033","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.0-2.0","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{}","","",""
"","17085.6850000564","interstitial","survey-html-form","10","294123","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.1-0.1","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""interstitial_4"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","11","357465","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.1-1.1","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""anecdote_low_positive_Enfuel_oil-well_905_92_Oil-extracted_2000_Time-the-machinery-lasts-before-requiring-maintenance_7_Probability-of-finding-oil_80_Type-of-well_onshore_comparison"":""0"",""anecdote_low_positive_Codeck_software_102_90_Code-written_1000_Security-rating_85_Number-of-potential-customers-in-first-year_3_Target-users_ordinary-consumers_target"":""100""}","","",""
"","268986.4599999855","follow_up","survey-html-form","12","626462","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.1-2.1","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""follow-up_anecdote_positive_low_rating_similarity-rating"":""6"",""follow-up_anecdote_positive_low_rating_relevance-specific-rating"":""4"",""follow-up_anecdote_positive_low_rating_relevance-general-rating"":""2"",""follow-up_anecdote_positive_low_text_justify"":""While there were similarities, it's better to evaluate each company on its own. Also there were a number of differing factors, notably location, which can effect the decision.""}","","",""
"","8379.50500001898","interstitial","survey-html-form","13","634847","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.2-0.2","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""interstitial_3"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","14","750286","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.2-1.2","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""anecdote_low_negative_Poppin_record-label_100_88_Record-projects-completed_8_Radio-listenership-nationally_2_Relevant-network-connections_13_Genre_pop_comparison"":""50"",""anecdote_low_negative_Savoro_restaurant-chain_904_94_Restaurants-established_9_Number-of-reservations-on-a-Saturday-night_100_Positive-reviews_40_Restaurant-type_casual-sit-down-dining_target"":""50""}","","",""
"","96948.24500003597","follow_up","survey-html-form","15","847245","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.2-2.2","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""follow-up_anecdote_negative_low_rating_similarity-rating"":""4"",""follow-up_anecdote_negative_low_rating_relevance-specific-rating"":""6"",""follow-up_anecdote_negative_low_rating_relevance-general-rating"":""6"",""follow-up_anecdote_negative_low_text_justify"":""The information about decreased tourism effecting Dinerly was a useful reminder.""}","","",""
"","78761.09500002349","interstitial","survey-html-form","16","926013","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.3-0.3","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""interstitial_2"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","17","969462","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.3-1.3","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""anecdote_high_positive_Grown-Media_national-newspaper_104_88_Newspapers-printed_50000_Number-of-weekly-advertisers_80_Ink-that-is-not-discarded-due-to-impurities_5000_Payment-model_advertising_target"":""90"",""anecdote_high_positive_Healthgenic_pharmaceutical_903_93_Pills-pressed_300000_Shelf-life_20_Probability-of-symptom-reduction-after-a-week_90_Drug-type_over-the-counter_comparison"":""10""}","","",""
"","58491.49499996565","follow_up","survey-html-form","18","1027958","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.3-2.3","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""follow-up_anecdote_positive_high_rating_similarity-rating"":""6"",""follow-up_anecdote_positive_high_rating_relevance-specific-rating"":""6"",""follow-up_anecdote_positive_high_rating_relevance-general-rating"":""6"",""follow-up_anecdote_positive_high_text_justify"":""The industries were the same, and from similar nations-- partner nations, effectively. ""}","","",""
"","5050.430000002962","interstitial","survey-html-form","19","1033013","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.4-0.4","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""interstitial_1"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","20","1055254","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.4-1.4","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""anecdote_high_negative_Rural-Pass_railway_902_94_Railway-lines-built_5_Number-of-seats-filled-by-paying-customers-at-peak-hour_2000_Time-before-the-train-carriages-will-need-to-be-serviced_12_Operation-type_intracity_target"":""0"",""anecdote_high_negative_Refit_high-rise-construction_104_89_High-rises-built_8_Probability-that-the-builders-complete-construction-within-a-month-of-the-due-date_70_Number-of-tenant-expressions-of-interest_100_Primary-use_mixed-office-retail_comparison"":""100""}","","",""
"","255182.64000001363","follow_up","survey-html-form","21","1310447","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.4-2.4","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","{""follow-up_anecdote_negative_high_rating_similarity-rating"":""3"",""follow-up_anecdote_negative_high_rating_relevance-specific-rating"":""4"",""follow-up_anecdote_negative_high_rating_relevance-general-rating"":""2"",""follow-up_anecdote_negative_high_text_justify"":""The case study was useful, but I'm not confident enough in my railroad knowledge to invest.""}","","",""
"[{""page_index"":0,""viewing_time"":2972.684999986086},{""page_index"":1,""viewing_time"":3201.1100000236183}]","6174.144999997225","debrief","instructions","22","1316625","0.0-0.0-3.0-0.0","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","","","",""
"","1480.4149999981746","end","html-button-response","23","1318109","0.0-0.0-3.0-1.0","yh36q5gjek256bh","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5bde3d1a3ec77c0001bddc37","604016aa51301a1e54c91c67","604184e528056112fbd4b581","","","","<div>
  <p>Press below to complete the experiment.</p>
  <p>The next page will be a blank white screen. It will take approximately 10 seconds to save your data, after which you will be automatically redirected back to Prolific. Please do not exit until you have been redirected back to Prolific.</p>
  <p>Thank you!</p>
</div>","0"
