"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":7137.9350000061095}]","7138.3350000251085","welcome","instructions","0","7140","0.0-0.0-0.0","bxvx96db38f1vco","anecdotes","experiment2","prolific","2","1","combined","6","594a964c215cbd000146de75","604016aa51301a1e54c91c67","60449f8a40048751ed734ba6","","","","",""
"[{""page_index"":0,""viewing_time"":5398.955000098795},{""page_index"":1,""viewing_time"":2967.930000042543},{""page_index"":2,""viewing_time"":3799.970000050962}]","12167.065000161529","pis","instructions","1","19307","0.0-0.0-1.0-0.0","bxvx96db38f1vco","anecdotes","experiment2","prolific","2","1","combined","6","594a964c215cbd000146de75","604016aa51301a1e54c91c67","60449f8a40048751ed734ba6","","","","",""
"","10336.140000028536","consent","external-html","2","30140","0.0-0.0-1.0-1.0","bxvx96db38f1vco","anecdotes","experiment2","prolific","2","1","combined","6","594a964c215cbd000146de75","604016aa51301a1e54c91c67","60449f8a40048751ed734ba6","resource/other/consent.html","","","",""
"","3942.754999967292","id","survey-html-form","3","34084","0.0-0.0-1.0-2.0","bxvx96db38f1vco","anecdotes","experiment2","prolific","2","1","combined","6","594a964c215cbd000146de75","604016aa51301a1e54c91c67","60449f8a40048751ed734ba6","","{""prolific"":""594a964c215cbd000146de75""}","","",""
"","7958.775000181049","contact","survey-html-form","4","42043","0.0-0.0-1.0-3.0","bxvx96db38f1vco","anecdotes","experiment2","prolific","2","1","combined","6","594a964c215cbd000146de75","604016aa51301a1e54c91c67","60449f8a40048751ed734ba6","","{""contact"":""no"",""address"":""""}","","",""
"","35342.549999943","demographics","survey-html-form","5","77388","0.0-0.0-1.0-4.0","bxvx96db38f1vco","anecdotes","experiment2","prolific","2","1","combined","6","594a964c215cbd000146de75","604016aa51301a1e54c91c67","60449f8a40048751ed734ba6","","{""sex"":""female"",""age"":""31"",""language"":""Spanish"",""language_other"":"""",""business_edu"":""0"",""business_exp"":""0"",""current"":""no""}","no","",""
"","26813.964999979362","instructions","survey-html-form","6","104204","0.0-0.0-2.0-0.0-0.0","bxvx96db38f1vco","anecdotes","experiment2","prolific","2","1","combined","6","594a964c215cbd000146de75","604016aa51301a1e54c91c67","60449f8a40048751ed734ba6","","{""instructions_test"":""5""}","","",""
"","44253.759999992326","interstitial","survey-html-form","7","148460","0.0-0.0-2.0-6.0-0.0-0.0-0.0-0.0-0.0","bxvx96db38f1vco","anecdotes","experiment2","prolific","2","1","combined","6","594a964c215cbd000146de75","604016aa51301a1e54c91c67","60449f8a40048751ed734ba6","","{""interstitial_5"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","8","317420","0.0-0.0-2.0-6.0-0.0-0.0-0.0-0.0-1.0","bxvx96db38f1vco","anecdotes","experiment2","prolific","2","1","combined","6","594a964c215cbd000146de75","604016aa51301a1e54c91c67","60449f8a40048751ed734ba6","","{""statistics-only_NA_NA_Refit_high-rise-construction_102_87_High-rises-built_8_Probability-that-the-builders-complete-construction-within-a-month-of-the-due-date_70_Number-of-tenant-expressions-of-interest_100_Primary-use_apartment_comparison"":""30"",""statistics-only_NA_NA_Rural-Pass_railway_900_95_Railway-lines-built_5_Number-of-seats-filled-by-paying-customers-at-peak-hour_2000_Time-before-the-train-carriages-will-need-to-be-serviced_12_Operation-type_intercity_target"":""70""}","","",""
"","1910.619999980554","follow_up","survey-html-form","9","319331","0.0-0.0-2.0-6.0-0.0-0.0-0.0-0.0-2.0","bxvx96db38f1vco","anecdotes","experiment2","prolific","2","1","combined","6","594a964c215cbd000146de75","604016aa51301a1e54c91c67","60449f8a40048751ed734ba6","","{}","","",""
