"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":6788.000000000002}]","6789","welcome","instructions","0","6793","0.0-0.0-0.0","nfxfoldpkz1hgoe","anecdotes","experiment2","prolific","4","2","combined","6","5fde5485bd6f235cd84550b8","604016aa51301a1e54c91c67","6041a27e52dd4311821f2dce","","","","",""
"[{""page_index"":0,""viewing_time"":8408.999999999998},{""page_index"":1,""viewing_time"":13705},{""page_index"":2,""viewing_time"":2687}]","24802","pis","instructions","1","31596","0.0-0.0-1.0-0.0","nfxfoldpkz1hgoe","anecdotes","experiment2","prolific","4","2","combined","6","5fde5485bd6f235cd84550b8","604016aa51301a1e54c91c67","6041a27e52dd4311821f2dce","","","","",""
"","4709","consent","external-html","2","37597","0.0-0.0-1.0-1.0","nfxfoldpkz1hgoe","anecdotes","experiment2","prolific","4","2","combined","6","5fde5485bd6f235cd84550b8","604016aa51301a1e54c91c67","6041a27e52dd4311821f2dce","resource/other/consent.html","","","",""
"","1413","id","survey-html-form","3","39013","0.0-0.0-1.0-2.0","nfxfoldpkz1hgoe","anecdotes","experiment2","prolific","4","2","combined","6","5fde5485bd6f235cd84550b8","604016aa51301a1e54c91c67","6041a27e52dd4311821f2dce","","{""prolific"":""5fde5485bd6f235cd84550b8""}","","",""
"","4102.000000000007","contact","survey-html-form","4","43116","0.0-0.0-1.0-3.0","nfxfoldpkz1hgoe","anecdotes","experiment2","prolific","4","2","combined","6","5fde5485bd6f235cd84550b8","604016aa51301a1e54c91c67","6041a27e52dd4311821f2dce","","{""contact"":""no"",""address"":""""}","","",""
"","59029","demographics","survey-html-form","5","102147","0.0-0.0-1.0-4.0","nfxfoldpkz1hgoe","anecdotes","experiment2","prolific","4","2","combined","6","5fde5485bd6f235cd84550b8","604016aa51301a1e54c91c67","6041a27e52dd4311821f2dce","","{""sex"":""female"",""age"":""43"",""language"":""No"",""language_other"":"""",""business_edu"":""8"",""business_exp"":""8"",""current"":""yes""}","yes","",""
"","35766.999999999985","business_information","survey-html-form","6","137917","0.0-0.0-1.0-5.0-0.0","nfxfoldpkz1hgoe","anecdotes","experiment2","prolific","4","2","combined","6","5fde5485bd6f235cd84550b8","604016aa51301a1e54c91c67","6041a27e52dd4311821f2dce","","{""company_name"":"""",""sector"":""Telecommunications"",""sector_other"":"""",""employees"":""12000"",""revenue"":""555"",""role_company"":""Other C-level executive"",""role_company_other"":"""",""role_allocation"":""Provide information and analysis for the decision-makers at the company"",""role_allocation_other"":"""",""budget"":""5""}","","",""
"","13186","instructions","survey-html-form","7","151105","0.0-0.0-2.0-0.0-0.0","nfxfoldpkz1hgoe","anecdotes","experiment2","prolific","4","2","combined","6","5fde5485bd6f235cd84550b8","604016aa51301a1e54c91c67","6041a27e52dd4311821f2dce","","{""instructions_test"":""5""}","","",""
"","11747","interstitial","survey-html-form","8","162855","0.0-0.0-2.0-16.0-0.0-0.0-0.0-0.0-0.0","nfxfoldpkz1hgoe","anecdotes","experiment2","prolific","4","2","combined","6","5fde5485bd6f235cd84550b8","604016aa51301a1e54c91c67","6041a27e52dd4311821f2dce","","{""interstitial_4"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","9","898277","0.0-0.0-2.0-16.0-0.0-0.0-0.0-0.0-1.0","nfxfoldpkz1hgoe","anecdotes","experiment2","prolific","4","2","combined","6","5fde5485bd6f235cd84550b8","604016aa51301a1e54c91c67","6041a27e52dd4311821f2dce","","{""anecdote_low_positive_Refinera_oil-well_901_91_Oil-extracted_2800_Time-the-machinery-lasts-before-requiring-maintenance_10_Probability-of-finding-oil_88_Type-of-well_offshore_comparison"":""50"",""anecdote_low_positive_Cweb_software_100_90_Code-written_1400_Security-rating_119_Number-of-potential-customers-in-first-year_4_Target-users_enterprise_target"":""50""}","","",""
"","118820","follow_up","survey-html-form","10","1017099","0.0-0.0-2.0-16.0-0.0-0.0-0.0-0.0-2.0","nfxfoldpkz1hgoe","anecdotes","experiment2","prolific","4","2","combined","6","5fde5485bd6f235cd84550b8","604016aa51301a1e54c91c67","6041a27e52dd4311821f2dce","","{""follow-up_anecdote_positive_low_rating_similarity-rating"":""3"",""follow-up_anecdote_positive_low_rating_relevance-specific-rating"":""3"",""follow-up_anecdote_positive_low_rating_relevance-general-rating"":""4"",""follow-up_anecdote_positive_low_text_justify"":""the reliability rating is similar and the location is proximate. other factors are divergent""}","","",""
"","9000","interstitial","survey-html-form","11","1026102","0.0-0.0-2.0-16.0-0.0-0.0-0.0-0.1-0.1","nfxfoldpkz1hgoe","anecdotes","experiment2","prolific","4","2","combined","6","5fde5485bd6f235cd84550b8","604016aa51301a1e54c91c67","6041a27e52dd4311821f2dce","","{""interstitial_1"":""on""}","","",""
