"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":6422.999999999999}]","6423.999999999999","welcome","instructions","0","6426","0.0-0.0-0.0","4m3tqfr9wjs1myc","anecdotes","experiment2","prolific","1","2","anecdote_only","6","5dd1843cfd5b281f1e24d5c5","604016aa51301a1e54c91c67","604184dcf665680e2ccefae4","","","","",""
"[{""page_index"":0,""viewing_time"":7601.000000000004},{""page_index"":1,""viewing_time"":7583.999999999996},{""page_index"":2,""viewing_time"":7026}]","22211","pis","instructions","1","28638","0.0-0.0-1.0-0.0","4m3tqfr9wjs1myc","anecdotes","experiment2","prolific","1","2","anecdote_only","6","5dd1843cfd5b281f1e24d5c5","604016aa51301a1e54c91c67","604184dcf665680e2ccefae4","","","","",""
"","12500","consent","external-html","2","42067","0.0-0.0-1.0-1.0","4m3tqfr9wjs1myc","anecdotes","experiment2","prolific","1","2","anecdote_only","6","5dd1843cfd5b281f1e24d5c5","604016aa51301a1e54c91c67","604184dcf665680e2ccefae4","resource/other/consent.html","","","",""
"","3036","id","survey-html-form","3","45103","0.0-0.0-1.0-2.0","4m3tqfr9wjs1myc","anecdotes","experiment2","prolific","1","2","anecdote_only","6","5dd1843cfd5b281f1e24d5c5","604016aa51301a1e54c91c67","604184dcf665680e2ccefae4","","{""prolific"":""5dd1843cfd5b281f1e24d5c5""}","","",""
"","5184","contact","survey-html-form","4","50287","0.0-0.0-1.0-3.0","4m3tqfr9wjs1myc","anecdotes","experiment2","prolific","1","2","anecdote_only","6","5dd1843cfd5b281f1e24d5c5","604016aa51301a1e54c91c67","604184dcf665680e2ccefae4","","{""contact"":""no"",""address"":""""}","","",""
"","40221.000000000015","demographics","survey-html-form","5","90509","0.0-0.0-1.0-4.0","4m3tqfr9wjs1myc","anecdotes","experiment2","prolific","1","2","anecdote_only","6","5dd1843cfd5b281f1e24d5c5","604016aa51301a1e54c91c67","604184dcf665680e2ccefae4","","{""sex"":""male"",""age"":""49"",""language"":""No"",""language_other"":"""",""business_edu"":""2"",""business_exp"":""5"",""current"":""no""}","no","",""
"","34371","instructions","survey-html-form","6","124881","0.0-0.0-2.0-0.0-0.0","4m3tqfr9wjs1myc","anecdotes","experiment2","prolific","1","2","anecdote_only","6","5dd1843cfd5b281f1e24d5c5","604016aa51301a1e54c91c67","604184dcf665680e2ccefae4","","{""instructions_test"":""5""}","","",""
"","18542.00000000003","interstitial","survey-html-form","7","143423","0.0-0.0-2.0-3.0-0.0-0.0-0.0-0.0-0.0","4m3tqfr9wjs1myc","anecdotes","experiment2","prolific","1","2","anecdote_only","6","5dd1843cfd5b281f1e24d5c5","604016aa51301a1e54c91c67","604184dcf665680e2ccefae4","","{""interstitial_2"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","8","391273","0.0-0.0-2.0-3.0-0.0-0.0-0.0-0.0-1.0","4m3tqfr9wjs1myc","anecdotes","experiment2","prolific","1","2","anecdote_only","6","5dd1843cfd5b281f1e24d5c5","604016aa51301a1e54c91c67","604184dcf665680e2ccefae4","","{""anecdote_high_positive_Logivia_shipping-logistics_902_94_Packages-shipped_960_Number-of-orders-that-do-not-spend-time-in-a-bottleneck_480_Average-accuracy-of-shipments_94_Shipping-type_parcel_comparison"":""25"",""anecdote_high_positive_Microxy_microchip_103_87_Microchips-produced_4800_Usable-semiconductor-yield-after-testing_63_Compatible-devices-in-the-market_79_Type-of-chip-architecture_Reduced-Instruction-Set-Computing_target"":""75""}","","",""
"","58969","follow_up","survey-html-form","9","450242","0.0-0.0-2.0-3.0-0.0-0.0-0.0-0.0-2.0","4m3tqfr9wjs1myc","anecdotes","experiment2","prolific","1","2","anecdote_only","6","5dd1843cfd5b281f1e24d5c5","604016aa51301a1e54c91c67","604184dcf665680e2ccefae4","","{""follow-up_anecdote_positive_high_rating_similarity-rating"":""6"",""follow-up_anecdote_positive_high_rating_relevance-specific-rating"":""7"",""follow-up_anecdote_positive_high_rating_relevance-general-rating"":""7"",""follow-up_anecdote_positive_high_text_justify"":""The chip usability rate appears relevant to the viability of the company. ""}","","",""
"","9322","interstitial","survey-html-form","10","459565","0.0-0.0-2.0-3.0-0.0-0.0-0.0-0.1-0.1","4m3tqfr9wjs1myc","anecdotes","experiment2","prolific","1","2","anecdote_only","6","5dd1843cfd5b281f1e24d5c5","604016aa51301a1e54c91c67","604184dcf665680e2ccefae4","","{}","","",""
"","NaN","project_allocation","survey-html-form3","11","543518","0.0-0.0-2.0-3.0-0.0-0.0-0.0-0.1-1.1","4m3tqfr9wjs1myc","anecdotes","experiment2","prolific","1","2","anecdote_only","6","5dd1843cfd5b281f1e24d5c5","604016aa51301a1e54c91c67","604184dcf665680e2ccefae4","","{""statistics-only_NA_NA_Pharmacore_pharmaceutical_104_88_Pills-pressed_300000_Shelf-life_20_Probability-of-symptom-reduction-after-a-week_90_Drug-type_over-the-counter_comparison"":""0"",""statistics-only_NA_NA_Pressbloom_national-newspaper_903_93_Newspapers-printed_50000_Number-of-weekly-advertisers_80_Ink-that-is-not-discarded-due-to-impurities_5000_Payment-model_advertising_target"":""100""}","","",""
"","1738","follow_up","survey-html-form","12","545256","0.0-0.0-2.0-3.0-0.0-0.0-0.0-0.1-2.1","4m3tqfr9wjs1myc","anecdotes","experiment2","prolific","1","2","anecdote_only","6","5dd1843cfd5b281f1e24d5c5","604016aa51301a1e54c91c67","604184dcf665680e2ccefae4","","{}","","",""
"","2946","interstitial","survey-html-form","13","548203","0.0-0.0-2.0-3.0-0.0-0.0-0.0-0.2-0.2","4m3tqfr9wjs1myc","anecdotes","experiment2","prolific","1","2","anecdote_only","6","5dd1843cfd5b281f1e24d5c5","604016aa51301a1e54c91c67","604184dcf665680e2ccefae4","","{}","","",""
