"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":71389.23500000965}]","71390.09500003885","welcome","instructions","0","71392","0.0-0.0-0.0","8c03x6dbudbae1e","anecdotes","experiment2","prolific","5","1","anecdote_only","6","603b7e29a428ac833fa26bfc","604016aa51301a1e54c91c67","6044a3e5e4a74251d0e9c329","","","","",""
"[{""page_index"":0,""viewing_time"":8256.965000065975},{""page_index"":1,""viewing_time"":6432.484999997541},{""page_index"":2,""viewing_time"":8489.95499999728}]","23179.740000050515","pis","instructions","1","94573","0.0-0.0-1.0-0.0","8c03x6dbudbae1e","anecdotes","experiment2","prolific","5","1","anecdote_only","6","603b7e29a428ac833fa26bfc","604016aa51301a1e54c91c67","6044a3e5e4a74251d0e9c329","","","","",""
"","19304.470000090078","consent","external-html","2","116493","0.0-0.0-1.0-1.0","8c03x6dbudbae1e","anecdotes","experiment2","prolific","5","1","anecdote_only","6","603b7e29a428ac833fa26bfc","604016aa51301a1e54c91c67","6044a3e5e4a74251d0e9c329","resource/other/consent.html","","","",""
"","8650.419999961741","id","survey-html-form","3","125180","0.0-0.0-1.0-2.0","8c03x6dbudbae1e","anecdotes","experiment2","prolific","5","1","anecdote_only","6","603b7e29a428ac833fa26bfc","604016aa51301a1e54c91c67","6044a3e5e4a74251d0e9c329","","{""prolific"":""603b7e29a428ac833fa26bfc""}","","",""
"","12675.719999941066","contact","survey-html-form","4","137855","0.0-0.0-1.0-3.0","8c03x6dbudbae1e","anecdotes","experiment2","prolific","5","1","anecdote_only","6","603b7e29a428ac833fa26bfc","604016aa51301a1e54c91c67","6044a3e5e4a74251d0e9c329","","{""contact"":""no"",""address"":""""}","","",""
"","43257.930000079796","demographics","survey-html-form","5","181118","0.0-0.0-1.0-4.0","8c03x6dbudbae1e","anecdotes","experiment2","prolific","5","1","anecdote_only","6","603b7e29a428ac833fa26bfc","604016aa51301a1e54c91c67","6044a3e5e4a74251d0e9c329","","{""sex"":""female"",""age"":""35"",""language"":""No"",""language_other"":"""",""business_edu"":""2"",""business_exp"":""3"",""current"":""yes""}","yes","",""
"","139857.41500009317","business_information","survey-html-form","6","320981","0.0-0.0-1.0-5.0-0.0","8c03x6dbudbae1e","anecdotes","experiment2","prolific","5","1","anecdote_only","6","603b7e29a428ac833fa26bfc","604016aa51301a1e54c91c67","6044a3e5e4a74251d0e9c329","","{""company_name"":"""",""sector"":""Other"",""sector_other"":""marketing"",""employees"":""220"",""revenue"":""700"",""role_company"":""Managing Director"",""role_company_other"":"""",""role_allocation"":""Decide on allocations for business unit or division"",""role_allocation_other"":"""",""budget"":""700""}","","",""
"","66733.75000001397","instructions","survey-html-form","7","387806","0.0-0.0-2.0-0.0-0.0","8c03x6dbudbae1e","anecdotes","experiment2","prolific","5","1","anecdote_only","6","603b7e29a428ac833fa26bfc","604016aa51301a1e54c91c67","6044a3e5e4a74251d0e9c329","","{""instructions_test"":""5""}","","",""
"","26344.59999995306","interstitial","survey-html-form","8","414156","0.0-0.0-2.0-17.0-0.0-0.0-0.0-0.0-0.0","8c03x6dbudbae1e","anecdotes","experiment2","prolific","5","1","anecdote_only","6","603b7e29a428ac833fa26bfc","604016aa51301a1e54c91c67","6044a3e5e4a74251d0e9c329","","{""interstitial_3"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","9","513307","0.0-0.0-2.0-17.0-0.0-0.0-0.0-0.0-1.0","8c03x6dbudbae1e","anecdotes","experiment2","prolific","5","1","anecdote_only","6","603b7e29a428ac833fa26bfc","604016aa51301a1e54c91c67","6044a3e5e4a74251d0e9c329","","{""anecdote_low_negative_Refit_high-rise-construction_104_89_High-rises-built_8_Probability-that-the-builders-complete-construction-within-a-month-of-the-due-date_70_Number-of-tenant-expressions-of-interest_100_Primary-use_apartment_comparison"":""30"",""anecdote_low_negative_Rural-Pass_railway_902_94_Railway-lines-built_5_Number-of-seats-filled-by-paying-customers-at-peak-hour_2000_Time-before-the-train-carriages-will-need-to-be-serviced_12_Operation-type_intercity_target"":""70""}","","",""
"","78145.62999992631","follow_up","survey-html-form","10","591454","0.0-0.0-2.0-17.0-0.0-0.0-0.0-0.0-2.0","8c03x6dbudbae1e","anecdotes","experiment2","prolific","5","1","anecdote_only","6","603b7e29a428ac833fa26bfc","604016aa51301a1e54c91c67","6044a3e5e4a74251d0e9c329","","{""follow-up_anecdote_negative_low_rating_similarity-rating"":""5"",""follow-up_anecdote_negative_low_rating_relevance-specific-rating"":""5"",""follow-up_anecdote_negative_low_rating_relevance-general-rating"":""6"",""follow-up_anecdote_negative_low_text_justify"":""it is best to invest on railway because there is to much money in it""}","","",""
"","17240.56000006385","interstitial","survey-html-form","11","608698","0.0-0.0-2.0-17.0-0.0-0.0-0.0-0.1-0.1","8c03x6dbudbae1e","anecdotes","experiment2","prolific","5","1","anecdote_only","6","603b7e29a428ac833fa26bfc","604016aa51301a1e54c91c67","6044a3e5e4a74251d0e9c329","","{""interstitial_4"":""on""}","","",""
