"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":2860}]","2860","welcome","instructions","0","2866","0.0-0.0-0.0","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","","","","",""
"[{""page_index"":0,""viewing_time"":6021},{""page_index"":1,""viewing_time"":8872},{""page_index"":2,""viewing_time"":3662}]","18555","pis","instructions","1","21426","0.0-0.0-1.0-0.0","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","","","","",""
"","6929","consent","external-html","2","28968","0.0-0.0-1.0-1.0","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","resource/other/consent.html","","","",""
"","2193","id","survey-html-form","3","31167","0.0-0.0-1.0-2.0","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","","{""prolific"":""5c3fb71b36052e00016bb1a6""}","","",""
"","5674","contact","survey-html-form","4","36847","0.0-0.0-1.0-3.0","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","","{""contact"":""no"",""address"":""""}","","",""
"","23608","demographics","survey-html-form","5","60467","0.0-0.0-1.0-4.0","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","","{""sex"":""male"",""age"":""51"",""language"":""No"",""language_other"":"""",""business_edu"":""0"",""business_exp"":""2"",""current"":""no""}","no","",""
"","20062","instructions","survey-html-form","6","80535","0.0-0.0-2.0-0.0-0.0","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","","{""instructions_test"":""5""}","","",""
"","18314","interstitial","survey-html-form","7","98861","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.0-0.0","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","","{""interstitial_2"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","8","317102","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.0-1.0","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","","{""anecdote_high_positive_Healthgenic_pharmaceutical_903_93_Pills-pressed_300000_Shelf-life_20_Probability-of-symptom-reduction-after-a-week_90_Drug-type_over-the-counter_comparison"":""20"",""anecdote_high_positive_Grown-Media_national-newspaper_104_88_Newspapers-printed_50000_Number-of-weekly-advertisers_80_Ink-that-is-not-discarded-due-to-impurities_5000_Payment-model_advertising_target"":""80""}","","",""
"","146312","follow_up","survey-html-form","9","463427","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.0-2.0","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","","{""follow-up_anecdote_positive_high_rating_similarity-rating"":""7"",""follow-up_anecdote_positive_high_rating_relevance-specific-rating"":""7"",""follow-up_anecdote_positive_high_rating_relevance-general-rating"":""5"",""follow-up_anecdote_positive_high_text_justify"":""The relevant factors in the post-hoc analysis of the Pressbloom project were met in the Grown Media project.  Since these factors had already been studied, the information was valuable.  This information could also be useful for determining whether to invest in any national newspaper project.""}","","",""
"","6101","interstitial","survey-html-form","10","469535","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.1-0.1","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","","{""interstitial_3"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","11","577476","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.1-1.1","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","","{""anecdote_low_negative_Poppin_record-label_100_88_Record-projects-completed_8_Radio-listenership-nationally_2_Relevant-network-connections_13_Genre_pop_comparison"":""20"",""anecdote_low_negative_Savoro_restaurant-chain_904_94_Restaurants-established_9_Number-of-reservations-on-a-Saturday-night_100_Positive-reviews_40_Restaurant-type_casual-sit-down-dining_target"":""80""}","","",""
"","119512","follow_up","survey-html-form","12","696998","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.1-2.1","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","","{""follow-up_anecdote_negative_low_rating_similarity-rating"":""5"",""follow-up_anecdote_negative_low_rating_relevance-specific-rating"":""7"",""follow-up_anecdote_negative_low_rating_relevance-general-rating"":""5"",""follow-up_anecdote_negative_low_text_justify"":""The post-hoc analysis of the Dinerly project indicated the values that were necessary for a restaurant business to succeed.  The Dinerly project itself varied from the Savoro project in ways that made the Dinerly project less likely to be successful.  These values were met by the Savoro project, and so the information was highly relevant.""}","","",""
"","3525","interstitial","survey-html-form","13","700526","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.2-0.2","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","","{""interstitial_5"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","14","756800","0.0-0.0-2.0-13.0-0.0-0.0-0.0-0.2-1.2","m9c3v2djm8lacrj","anecdotes","experiment2","prolific","4","1","anecdote_only","6","5c3fb71b36052e00016bb1a6","604016aa51301a1e54c91c67","604184cbe4d4b413ddf35334","","{""statistics-only_NA_NA_Altchip_microchip_902_94_Microchips-produced_4000_Usable-semiconductor-yield-after-testing_60_Compatible-devices-in-the-market_75_Type-of-chip-architecture_Complex-Instruction-Set-Computing_target"":""90"",""statistics-only_NA_NA_Solgistics_shipping-logistics_103_87_Packages-shipped_800_Number-of-orders-that-do-not-spend-time-in-a-bottleneck_400_Average-accuracy-of-shipments_90_Shipping-type_freight_comparison"":""10""}","","",""
