"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":13953.000000000007}]","13954","welcome","instructions","0","13962","0.0-0.0-0.0","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","","","",""
"[{""page_index"":0,""viewing_time"":28749.999999999993},{""page_index"":1,""viewing_time"":18893},{""page_index"":2,""viewing_time"":6791.000000000015}]","54434.99999999999","pis","instructions","1","68402","0.0-0.0-1.0-0.0","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","","","",""
"","21729.999999999985","consent","external-html","2","91483","0.0-0.0-1.0-1.0","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","resource/other/consent.html","","","",""
"","2357","id","survey-html-form","3","93845","0.0-0.0-1.0-2.0","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""prolific"":""5e88f68b9d42f104bde5f618""}","","",""
"","5984","contact","survey-html-form","4","99830","0.0-0.0-1.0-3.0","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""contact"":""no"",""address"":""""}","","",""
"","47721","demographics","survey-html-form","5","147554","0.0-0.0-1.0-4.0","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""sex"":""female"",""age"":""35"",""language"":""No"",""language_other"":"""",""business_edu"":""1"",""business_exp"":""10"",""current"":""no""}","no","",""
"","34713.00000000003","instructions","survey-html-form","6","182270","0.0-0.0-2.0-0.0-0.0","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""instructions_test"":""5""}","","",""
"","20596","interstitial","survey-html-form","7","202870","0.0-0.0-2.0-8.0-0.0-0.0-0.0-0.0-0.0","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""interstitial_3"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","8","396816","0.0-0.0-2.0-8.0-0.0-0.0-0.0-0.0-1.0","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""anecdote_low_negative_Pressbloom_national-newspaper_904_95_Newspapers-printed_30000_Number-of-weekly-advertisers_48_Ink-that-is-not-discarded-due-to-impurities_3000_Payment-model_advertising_target"":""60"",""anecdote_low_negative_Pharmacore_pharmaceutical_102_90_Pills-pressed_180000_Shelf-life_12_Probability-of-symptom-reduction-after-a-week_81_Drug-type_over-the-counter_comparison"":""40""}","","",""
"","80721","follow_up","survey-html-form","9","477539","0.0-0.0-2.0-8.0-0.0-0.0-0.0-0.0-2.0","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""follow-up_anecdote_negative_low_rating_similarity-rating"":""3"",""follow-up_anecdote_negative_low_rating_relevance-specific-rating"":""3"",""follow-up_anecdote_negative_low_rating_relevance-general-rating"":""2"",""follow-up_anecdote_negative_low_text_justify"":""I think it’s good information but the location of pressbloom vs the case study is relevant as well as company structure""}","","",""
"","17564","interstitial","survey-html-form","10","495106","0.0-0.0-2.0-8.0-0.0-0.0-0.0-0.1-0.1","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""interstitial_1"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","11","681845","0.0-0.0-2.0-8.0-0.0-0.0-0.0-0.1-1.1","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""anecdote_high_negative_Microxy_microchip_905_93_Microchips-produced_3200_Usable-semiconductor-yield-after-testing_57_Compatible-devices-in-the-market_71_Type-of-chip-architecture_Reduced-Instruction-Set-Computing_target"":""55"",""anecdote_high_negative_Logivia_shipping-logistics_105_90_Packages-shipped_640_Number-of-orders-that-do-not-spend-time-in-a-bottleneck_320_Average-accuracy-of-shipments_86_Shipping-type_parcel_comparison"":""45""}","","",""
"","81377","follow_up","survey-html-form","12","763223","0.0-0.0-2.0-8.0-0.0-0.0-0.0-0.1-2.1","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""follow-up_anecdote_negative_high_rating_similarity-rating"":""6"",""follow-up_anecdote_negative_high_rating_relevance-specific-rating"":""6"",""follow-up_anecdote_negative_high_rating_relevance-general-rating"":""5"",""follow-up_anecdote_negative_high_text_justify"":""The case study was very close to Altchip in location and company structure.  ""}","","",""
"","6736","interstitial","survey-html-form","13","769962","0.0-0.0-2.0-8.0-0.0-0.0-0.0-0.2-0.2","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""interstitial_5"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","14","897366","0.0-0.0-2.0-8.0-0.0-0.0-0.0-0.2-1.2","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""statistics-only_NA_NA_Railmont_railway_900_95_Railway-lines-built_5_Number-of-seats-filled-by-paying-customers-at-peak-hour_2000_Time-before-the-train-carriages-will-need-to-be-serviced_12_Operation-type_intracity_target"":""45"",""statistics-only_NA_NA_Erectic_high-rise-construction_102_87_High-rises-built_8_Probability-that-the-builders-complete-construction-within-a-month-of-the-due-date_70_Number-of-tenant-expressions-of-interest_100_Primary-use_mixed-office-retail_comparison"":""55""}","","",""
"","10381","follow_up","survey-html-form","15","907749","0.0-0.0-2.0-8.0-0.0-0.0-0.0-0.2-2.2","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{}","","",""
"","9826","interstitial","survey-html-form","16","917580","0.0-0.0-2.0-8.0-0.0-0.0-0.0-0.3-0.3","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""interstitial_2"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","17","1048680","0.0-0.0-2.0-8.0-0.0-0.0-0.0-0.3-1.3","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""anecdote_high_positive_Refinera_oil-well_901_91_Oil-extracted_2400_Time-the-machinery-lasts-before-requiring-maintenance_8_Probability-of-finding-oil_84_Type-of-well_offshore_comparison"":""35"",""anecdote_high_positive_Cweb_software_100_90_Code-written_1200_Security-rating_102_Number-of-potential-customers-in-first-year_4_Target-users_enterprise_target"":""65""}","","",""
"","46028","follow_up","survey-html-form","18","1094712","0.0-0.0-2.0-8.0-0.0-0.0-0.0-0.3-2.3","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""follow-up_anecdote_positive_high_rating_similarity-rating"":""6"",""follow-up_anecdote_positive_high_rating_relevance-specific-rating"":""6"",""follow-up_anecdote_positive_high_rating_relevance-general-rating"":""5"",""follow-up_anecdote_positive_high_text_justify"":""The company details were even better than the case study so I put more weight on that.  ""}","","",""
"","10388.999999999767","interstitial","survey-html-form","19","1105104","0.0-0.0-2.0-8.0-0.0-0.0-0.0-0.4-0.4","hzaknh1fz1wo758","anecdotes","experiment2","prolific","2","2","combined","6","5e88f68b9d42f104bde5f618","6045d6ca9596fc72799e2a27","6045f0ba78f6f3751914a22c","","{""interstitial_4"":""on""}","","",""
