"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":10675.890000013169}]","10677.510000008624","welcome","instructions","0","10682","0.0-0.0-0.0","74g0vy00sbmw9pd","anecdotes","experiment2","prolific","1","2","combined","6","5f97354dccf5e90cefd27efb","6045d6ca9596fc72799e2a27","6046c5ed3665d9138fe6cf6b","","","","",""
"[{""page_index"":0,""viewing_time"":1740.1350000291131},{""page_index"":1,""viewing_time"":579.8150000046007},{""page_index"":0,""viewing_time"":2625.4599999519996},{""page_index"":1,""viewing_time"":3615.0849999976344},{""page_index"":2,""viewing_time"":5817.515000002459}]","14378.390000027139","pis","instructions","1","25062","0.0-0.0-1.0-0.0","74g0vy00sbmw9pd","anecdotes","experiment2","prolific","1","2","combined","6","5f97354dccf5e90cefd27efb","6045d6ca9596fc72799e2a27","6046c5ed3665d9138fe6cf6b","","","","",""
"","11342.449999996461","consent","external-html","2","37591","0.0-0.0-1.0-1.0","74g0vy00sbmw9pd","anecdotes","experiment2","prolific","1","2","combined","6","5f97354dccf5e90cefd27efb","6045d6ca9596fc72799e2a27","6046c5ed3665d9138fe6cf6b","resource/other/consent.html","","","",""
"","2698.534999974072","id","survey-html-form","3","40298","0.0-0.0-1.0-2.0","74g0vy00sbmw9pd","anecdotes","experiment2","prolific","1","2","combined","6","5f97354dccf5e90cefd27efb","6045d6ca9596fc72799e2a27","6046c5ed3665d9138fe6cf6b","","{""prolific"":""5f97354dccf5e90cefd27efb""}","","",""
"","17240.62999995658","contact","survey-html-form","4","57542","0.0-0.0-1.0-3.0","74g0vy00sbmw9pd","anecdotes","experiment2","prolific","1","2","combined","6","5f97354dccf5e90cefd27efb","6045d6ca9596fc72799e2a27","6046c5ed3665d9138fe6cf6b","","{""contact"":""no"",""address"":""""}","","",""
"","16474.800000025425","demographics","survey-html-form","5","74024","0.0-0.0-1.0-4.0","74g0vy00sbmw9pd","anecdotes","experiment2","prolific","1","2","combined","6","5f97354dccf5e90cefd27efb","6045d6ca9596fc72799e2a27","6046c5ed3665d9138fe6cf6b","","{""sex"":""female"",""age"":""31"",""language"":""No"",""language_other"":"""",""business_edu"":""0"",""business_exp"":""0"",""current"":""no""}","no","",""
"","30303.350000001956","instructions","survey-html-form","6","104337","0.0-0.0-2.0-0.0-0.0","74g0vy00sbmw9pd","anecdotes","experiment2","prolific","1","2","combined","6","5f97354dccf5e90cefd27efb","6045d6ca9596fc72799e2a27","6046c5ed3665d9138fe6cf6b","","{""instructions_test"":""5""}","","",""
"","19306.815000018105","interstitial","survey-html-form","7","123650","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.0-0.0","74g0vy00sbmw9pd","anecdotes","experiment2","prolific","1","2","combined","6","5f97354dccf5e90cefd27efb","6045d6ca9596fc72799e2a27","6046c5ed3665d9138fe6cf6b","","{""interstitial_1"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","8","319029","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.0-1.0","74g0vy00sbmw9pd","anecdotes","experiment2","prolific","1","2","combined","6","5f97354dccf5e90cefd27efb","6045d6ca9596fc72799e2a27","6046c5ed3665d9138fe6cf6b","","{""anecdote_high_negative_Vital-Records_record-label_102_86_Record-projects-completed_6_Radio-listenership-nationally_2_Relevant-network-connections_10_Genre_rock_comparison"":""65"",""anecdote_high_negative_Dinerly_restaurant-chain_903_93_Restaurants-established_7_Number-of-reservations-on-a-Saturday-night_80_Positive-reviews_32_Restaurant-type_fast-food_target"":""35""}","","",""
"","117245.53999997443","follow_up","survey-html-form","9","436278","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.0-2.0","74g0vy00sbmw9pd","anecdotes","experiment2","prolific","1","2","combined","6","5f97354dccf5e90cefd27efb","6045d6ca9596fc72799e2a27","6046c5ed3665d9138fe6cf6b","","{""follow-up_anecdote_negative_high_rating_similarity-rating"":""1"",""follow-up_anecdote_negative_high_rating_relevance-specific-rating"":""5"",""follow-up_anecdote_negative_high_rating_relevance-general-rating"":""6"",""follow-up_anecdote_negative_high_text_justify"":""It seems like if you hit all the correct conditions just right it could become a huge success. I felt it was more likely to go downwards and not up. I think it wouldnt hurt to allocate a little money towards it but I wouldnt want to invest 100%""}","","",""
