"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":943395.3999999993}]","943413.5000000006","welcome","instructions","0","1146204","0.0-0.0-0.0","g8yapquzvr34x0p","anecdotes","experiment2","prolific","1","2","combined","6","5f8237ac42f8873562eefbc1","604016aa51301a1e54c91c67","6044a6832e1a1551a9427036","","","","",""
"[{""page_index"":0,""viewing_time"":4005.0000000009313},{""page_index"":1,""viewing_time"":10699.09999999986},{""page_index"":2,""viewing_time"":8040.199999999488}]","22746.00000000093","pis","instructions","1","1168965","0.0-0.0-1.0-0.0","g8yapquzvr34x0p","anecdotes","experiment2","prolific","1","2","combined","6","5f8237ac42f8873562eefbc1","604016aa51301a1e54c91c67","6044a6832e1a1551a9427036","","","","",""
"","34469.50000000105","consent","external-html","2","1207401","0.0-0.0-1.0-1.0","g8yapquzvr34x0p","anecdotes","experiment2","prolific","1","2","combined","6","5f8237ac42f8873562eefbc1","604016aa51301a1e54c91c67","6044a6832e1a1551a9427036","resource/other/consent.html","","","",""
"","2447.3000000016764","id","survey-html-form","3","1209863","0.0-0.0-1.0-2.0","g8yapquzvr34x0p","anecdotes","experiment2","prolific","1","2","combined","6","5f8237ac42f8873562eefbc1","604016aa51301a1e54c91c67","6044a6832e1a1551a9427036","","{""prolific"":""5f8237ac42f8873562eefbc1""}","","",""
"","12999.600000001024","contact","survey-html-form","4","1222872","0.0-0.0-1.0-3.0","g8yapquzvr34x0p","anecdotes","experiment2","prolific","1","2","combined","6","5f8237ac42f8873562eefbc1","604016aa51301a1e54c91c67","6044a6832e1a1551a9427036","","{""contact"":""no"",""address"":""""}","","",""
"","65952.80000000098","demographics","survey-html-form","5","1288847","0.0-0.0-1.0-4.0","g8yapquzvr34x0p","anecdotes","experiment2","prolific","1","2","combined","6","5f8237ac42f8873562eefbc1","604016aa51301a1e54c91c67","6044a6832e1a1551a9427036","","{""sex"":""male"",""age"":""29"",""language"":""No"",""language_other"":"""",""business_edu"":""5"",""business_exp"":""6"",""current"":""no""}","no","",""
"","128861.39999999967","instructions","survey-html-form","6","1416522","0.0-0.0-2.0-0.0-0.0","g8yapquzvr34x0p","anecdotes","experiment2","prolific","1","2","combined","6","5f8237ac42f8873562eefbc1","604016aa51301a1e54c91c67","6044a6832e1a1551a9427036","","{""instructions_test"":""5""}","","",""
"","44085.800000000745","interstitial","survey-html-form","7","1461640","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.0-0.0","g8yapquzvr34x0p","anecdotes","experiment2","prolific","1","2","combined","6","5f8237ac42f8873562eefbc1","604016aa51301a1e54c91c67","6044a6832e1a1551a9427036","","{""interstitial_4"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","8","3009463","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.0-1.0","g8yapquzvr34x0p","anecdotes","experiment2","prolific","1","2","combined","6","5f8237ac42f8873562eefbc1","604016aa51301a1e54c91c67","6044a6832e1a1551a9427036","","{""anecdote_low_positive_Railmont_railway_102_87_Railway-lines-built_7_Number-of-seats-filled-by-paying-customers-at-peak-hour_2800_Time-before-the-train-carriages-will-need-to-be-serviced_17_Operation-type_intracity_target"":""40"",""anecdote_low_positive_Erectic_high-rise-construction_900_95_High-rises-built_11_Probability-that-the-builders-complete-construction-within-a-month-of-the-due-date_77_Number-of-tenant-expressions-of-interest_140_Primary-use_mixed-office-retail_comparison"":""60""}","","",""
"","86225.10000000149","follow_up","survey-html-form","9","3095713","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.0-2.0","g8yapquzvr34x0p","anecdotes","experiment2","prolific","1","2","combined","6","5f8237ac42f8873562eefbc1","604016aa51301a1e54c91c67","6044a6832e1a1551a9427036","","{""follow-up_anecdote_positive_low_rating_similarity-rating"":""3"",""follow-up_anecdote_positive_low_rating_relevance-specific-rating"":""7"",""follow-up_anecdote_positive_low_rating_relevance-general-rating"":""7"",""follow-up_anecdote_positive_low_text_justify"":""Because I think the options I think are the most appropriate ones ""}","","",""
