"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":1034}]","1034","welcome","instructions","0","1035","0.0-0.0-0.0","r8dr29oq8axu3t2","anecdotes","experiment2","prolific","4","2","combined","6","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3261},{""page_index"":1,""viewing_time"":147},{""page_index"":2,""viewing_time"":179}]","3587","pis","instructions","1","4624","0.0-0.0-1.0-0.0","r8dr29oq8axu3t2","anecdotes","experiment2","prolific","4","2","combined","6","","","","","","","",""
"","15094","consent","external-html","2","19727","0.0-0.0-1.0-1.0","r8dr29oq8axu3t2","anecdotes","experiment2","prolific","4","2","combined","6","","","","resource/other/consent.html","","","",""
"","2172","id","survey-html-form","3","21901","0.0-0.0-1.0-2.0","r8dr29oq8axu3t2","anecdotes","experiment2","prolific","4","2","combined","6","","","","","{""prolific"":""test12341234123412341234""}","","",""
"","1993","contact","survey-html-form","4","23895","0.0-0.0-1.0-3.0","r8dr29oq8axu3t2","anecdotes","experiment2","prolific","4","2","combined","6","","","","","{""contact"":""no"",""address"":""""}","","",""
"","8057","demographics","survey-html-form","5","32054","0.0-0.0-1.0-4.0","r8dr29oq8axu3t2","anecdotes","experiment2","prolific","4","2","combined","6","","","","","{""sex"":""male"",""age"":""11"",""language"":""Japanese"",""language_other"":"""",""business_edu"":""1"",""business_exp"":""1"",""current"":""no""}","no","",""
"","6533","instructions","survey-html-form","6","38608","0.0-0.0-2.0-0.0-0.0","r8dr29oq8axu3t2","anecdotes","experiment2","prolific","4","2","combined","6","","","","","{""instructions_test"":""1""}","","",""
"","4183","interstitial","survey-html-form","7","42795","0.0-0.0-2.0-16.0-0.0-0.0-0.0-0.0-0.0","r8dr29oq8axu3t2","anecdotes","experiment2","prolific","4","2","combined","6","","","","","{}","","",""
"","NaN","project_allocation","survey-html-form3","8","60403","0.0-0.0-2.0-16.0-0.0-0.0-0.0-0.0-1.0","r8dr29oq8axu3t2","anecdotes","experiment2","prolific","4","2","combined","6","","","","","{""anecdote_high_positive_Pressbloom_national-newspaper_102_90_Newspapers-printed_60000_Number-of-weekly-advertisers_96_Ink-that-is-not-discarded-due-to-impurities_6000_Payment-model_advertising_target"":""100"",""anecdote_high_positive_Pharmacore_pharmaceutical_904_95_Pills-pressed_360000_Shelf-life_24_Probability-of-symptom-reduction-after-a-week_94_Drug-type_over-the-counter_comparison"":""0""}","","",""
"","7535","follow_up","survey-html-form","9","67958","0.0-0.0-2.0-16.0-0.0-0.0-0.0-0.0-2.0","r8dr29oq8axu3t2","anecdotes","experiment2","prolific","4","2","combined","6","","","","","{""follow-up_anecdote_positive_high_rating_similarity-rating"":""1"",""follow-up_anecdote_positive_high_rating_relevance-specific-rating"":""1"",""follow-up_anecdote_positive_high_rating_relevance-general-rating"":""1"",""follow-up_anecdote_positive_high_text_justify"":""1""}","","",""
"","1903","interstitial","survey-html-form","10","69863","0.0-0.0-2.0-16.0-0.0-0.0-0.0-0.1-0.1","r8dr29oq8axu3t2","anecdotes","experiment2","prolific","4","2","combined","6","","","","","{}","","",""
