"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":5049.899999983609}]","5055.2999999781605","welcome","instructions","0","5074","0.0-0.0-0.0","l324kgno32gxmm5","anecdotes","experiment2","prolific","1","2","combined","6","5b98940f754b700001f0f15c","604016aa51301a1e54c91c67","6041a25639fe5c18e66df3b8","","","","",""
"[{""page_index"":0,""viewing_time"":4079.3000000121538},{""page_index"":1,""viewing_time"":2579.9999999871943},{""page_index"":2,""viewing_time"":1804.4999999983702}]","8466.2000000244","pis","instructions","1","13550","0.0-0.0-1.0-0.0","l324kgno32gxmm5","anecdotes","experiment2","prolific","1","2","combined","6","5b98940f754b700001f0f15c","604016aa51301a1e54c91c67","6041a25639fe5c18e66df3b8","","","","",""
"","6064.400000002934","consent","external-html","2","19959","0.0-0.0-1.0-1.0","l324kgno32gxmm5","anecdotes","experiment2","prolific","1","2","combined","6","5b98940f754b700001f0f15c","604016aa51301a1e54c91c67","6041a25639fe5c18e66df3b8","resource/other/consent.html","","","",""
"","2459.999999991851","id","survey-html-form","3","22443","0.0-0.0-1.0-2.0","l324kgno32gxmm5","anecdotes","experiment2","prolific","1","2","combined","6","5b98940f754b700001f0f15c","604016aa51301a1e54c91c67","6041a25639fe5c18e66df3b8","","{""prolific"":""5b98940f754b700001f0f15c""}","","",""
"","4090.700000000652","contact","survey-html-form","4","26543","0.0-0.0-1.0-3.0","l324kgno32gxmm5","anecdotes","experiment2","prolific","1","2","combined","6","5b98940f754b700001f0f15c","604016aa51301a1e54c91c67","6041a25639fe5c18e66df3b8","","{""contact"":""no"",""address"":""""}","","",""
"","35010.9999999986","demographics","survey-html-form","5","61602","0.0-0.0-1.0-4.0","l324kgno32gxmm5","anecdotes","experiment2","prolific","1","2","combined","6","5b98940f754b700001f0f15c","604016aa51301a1e54c91c67","6041a25639fe5c18e66df3b8","","{""sex"":""female"",""age"":""55"",""language"":""No"",""language_other"":"""",""business_edu"":""4"",""business_exp"":""0"",""current"":""no""}","no","",""
"","25902.499999996508","instructions","survey-html-form","6","87520","0.0-0.0-2.0-0.0-0.0","l324kgno32gxmm5","anecdotes","experiment2","prolific","1","2","combined","6","5b98940f754b700001f0f15c","604016aa51301a1e54c91c67","6041a25639fe5c18e66df3b8","","{""instructions_test"":""5""}","","",""
"","4821.9999999855645","interstitial","survey-html-form","7","92359","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.0-0.0","l324kgno32gxmm5","anecdotes","experiment2","prolific","1","2","combined","6","5b98940f754b700001f0f15c","604016aa51301a1e54c91c67","6041a25639fe5c18e66df3b8","","{""interstitial_2"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","8","278874","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.0-1.0","l324kgno32gxmm5","anecdotes","experiment2","prolific","1","2","combined","6","5b98940f754b700001f0f15c","604016aa51301a1e54c91c67","6041a25639fe5c18e66df3b8","","{""anecdote_high_positive_Logivia_shipping-logistics_905_93_Packages-shipped_960_Number-of-orders-that-do-not-spend-time-in-a-bottleneck_480_Average-accuracy-of-shipments_94_Shipping-type_parcel_comparison"":""60"",""anecdote_high_positive_Microxy_microchip_105_90_Microchips-produced_4800_Usable-semiconductor-yield-after-testing_63_Compatible-devices-in-the-market_79_Type-of-chip-architecture_Reduced-Instruction-Set-Computing_target"":""40""}","","",""
"","128698.40000002296","follow_up","survey-html-form","9","407601","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.0-2.0","l324kgno32gxmm5","anecdotes","experiment2","prolific","1","2","combined","6","5b98940f754b700001f0f15c","604016aa51301a1e54c91c67","6041a25639fe5c18e66df3b8","","{""follow-up_anecdote_positive_high_rating_similarity-rating"":""7"",""follow-up_anecdote_positive_high_rating_relevance-specific-rating"":""7"",""follow-up_anecdote_positive_high_rating_relevance-general-rating"":""7"",""follow-up_anecdote_positive_high_text_justify"":""I think the two projects are very much alike and would most likely have basically the same outcomes.""}","","",""
