"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":4297.284999978729}]","4297.904999984894","welcome","instructions","0","4325","0.0-0.0-0.0","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","","","",""
"[{""page_index"":0,""viewing_time"":8363.675000029616},{""page_index"":1,""viewing_time"":5598.910000000615},{""page_index"":2,""viewing_time"":3893.134999962058}]","17855.9949999908","pis","instructions","1","22183","0.0-0.0-1.0-0.0","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","","","",""
"","9337.69499999471","consent","external-html","2","32062","0.0-0.0-1.0-1.0","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","resource/other/consent.html","","","",""
"","2662.20500000054","id","survey-html-form","3","34731","0.0-0.0-1.0-2.0","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","{""prolific"":""5dc483cf74939e34e55c3619""}","","",""
"","4476.5750000369735","contact","survey-html-form","4","39210","0.0-0.0-1.0-3.0","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","{""contact"":""no"",""address"":""""}","","",""
"","28031.37500002049","demographics","survey-html-form","5","67246","0.0-0.0-1.0-4.0","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","{""sex"":""male"",""age"":""70"",""language"":""No"",""language_other"":"""",""business_edu"":""40"",""business_exp"":""25"",""current"":""no""}","no","",""
"","27983.104999992065","instructions","survey-html-form","6","95234","0.0-0.0-2.0-0.0-0.0","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","{""instructions_test"":""5""}","","",""
"","17701.494999986608","interstitial","survey-html-form","7","112941","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.0-0.0","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","{""interstitial_3"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","8","276726","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.0-1.0","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","{""anecdote_low_negative_Cweb_software_901_91_Code-written_600_Security-rating_51_Number-of-potential-customers-in-first-year_2_Target-users_enterprise_target"":""75"",""anecdote_low_negative_Refinera_oil-well_100_90_Oil-extracted_1200_Time-the-machinery-lasts-before-requiring-maintenance_4_Probability-of-finding-oil_72_Type-of-well_offshore_comparison"":""25""}","","",""
"","64629.24000003841","follow_up","survey-html-form","9","341361","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.0-2.0","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","{""follow-up_anecdote_negative_low_rating_similarity-rating"":""6"",""follow-up_anecdote_negative_low_rating_relevance-specific-rating"":""6"",""follow-up_anecdote_negative_low_rating_relevance-general-rating"":""4"",""follow-up_anecdote_negative_low_text_justify"":""The conditions have changed, and the expectations have changed, and we have learning behind us to avoid mistakes. Oil is a crap shoot, but worth a portion of our investment dollars. ""}","","",""
"","10286.05500003323","interstitial","survey-html-form","10","351652","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.1-0.1","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","{""interstitial_1"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","11","485530","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.1-1.1","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","{""anecdote_high_negative_Dinerly_restaurant-chain_903_93_Restaurants-established_7_Number-of-reservations-on-a-Saturday-night_80_Positive-reviews_32_Restaurant-type_fast-food_target"":""85"",""anecdote_high_negative_Vital-Records_record-label_102_86_Record-projects-completed_6_Radio-listenership-nationally_2_Relevant-network-connections_10_Genre_rock_comparison"":""15""}","","",""
"","50870.965000009164","follow_up","survey-html-form","12","536398","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.1-2.1","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","{""follow-up_anecdote_negative_high_rating_similarity-rating"":""5"",""follow-up_anecdote_negative_high_rating_relevance-specific-rating"":""6"",""follow-up_anecdote_negative_high_rating_relevance-general-rating"":""6"",""follow-up_anecdote_negative_high_text_justify"":""The restaurant can be adjusted to the market -- and we know that restaurants will continue to be a good business. We can't say that about the music market.""}","","",""
"","5164.025000005495","interstitial","survey-html-form","13","541563","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.2-0.2","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","{""interstitial_2"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","14","654672","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.2-1.2","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","{""anecdote_high_positive_Microxy_microchip_105_90_Microchips-produced_4800_Usable-semiconductor-yield-after-testing_63_Compatible-devices-in-the-market_79_Type-of-chip-architecture_Reduced-Instruction-Set-Computing_target"":""25"",""anecdote_high_positive_Logivia_shipping-logistics_905_93_Packages-shipped_960_Number-of-orders-that-do-not-spend-time-in-a-bottleneck_480_Average-accuracy-of-shipments_94_Shipping-type_parcel_comparison"":""75""}","","",""
"","47902.38500002306","follow_up","survey-html-form","15","702578","0.0-0.0-2.0-4.0-0.0-0.0-0.0-0.2-2.2","0yy419377fk97lr","anecdotes","experiment2","prolific","1","2","combined","6","5dc483cf74939e34e55c3619","604016aa51301a1e54c91c67","60455f5aa410a6690154d64e","","{""follow-up_anecdote_positive_high_rating_similarity-rating"":""6"",""follow-up_anecdote_positive_high_rating_relevance-specific-rating"":""5"",""follow-up_anecdote_positive_high_rating_relevance-general-rating"":""5"",""follow-up_anecdote_positive_high_text_justify"":""I just don't feel confident in a chip produced in Canada with so many other countries producing chips. It's not a business I want to be too involved with.""}","","",""
