"view_history","rt","stage","trial_type","trial_index","time_elapsed","internal_node_id","subject","thesis_project","experiment","sample","project_variation","anecdote_variation","anecdote_between","current_project_display_order","PROLIFIC_PID","STUDY_ID","SESSION_ID","url","responses","current_response","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":3802.080000001297}]","3802.5850000012724","welcome","instructions","0","3806","0.0-0.0-0.0","0tpvk00gchp2wj7","anecdotes","experiment2","prolific","1","1","anecdote_only","6","5f969b802a498b000aab2571","604016aa51301a1e54c91c67","6044a485661140520bdd981e","","","","",""
"[{""page_index"":0,""viewing_time"":18429.505000000063},{""page_index"":1,""viewing_time"":9455.980000002455},{""page_index"":2,""viewing_time"":3694.9249999997846}]","31581.0249999995","pis","instructions","1","35388","0.0-0.0-1.0-0.0","0tpvk00gchp2wj7","anecdotes","experiment2","prolific","1","1","anecdote_only","6","5f969b802a498b000aab2571","604016aa51301a1e54c91c67","6044a485661140520bdd981e","","","","",""
"","12706.56500000041","consent","external-html","2","49050","0.0-0.0-1.0-1.0","0tpvk00gchp2wj7","anecdotes","experiment2","prolific","1","1","anecdote_only","6","5f969b802a498b000aab2571","604016aa51301a1e54c91c67","6044a485661140520bdd981e","resource/other/consent.html","","","",""
"","1905.8250000016415","id","survey-html-form","3","50958","0.0-0.0-1.0-2.0","0tpvk00gchp2wj7","anecdotes","experiment2","prolific","1","1","anecdote_only","6","5f969b802a498b000aab2571","604016aa51301a1e54c91c67","6044a485661140520bdd981e","","{""prolific"":""5f969b802a498b000aab2571""}","","",""
"","7212.134999997943","contact","survey-html-form","4","58172","0.0-0.0-1.0-3.0","0tpvk00gchp2wj7","anecdotes","experiment2","prolific","1","1","anecdote_only","6","5f969b802a498b000aab2571","604016aa51301a1e54c91c67","6044a485661140520bdd981e","","{""contact"":""no"",""address"":""""}","","",""
"","14670.399999999063","demographics","survey-html-form","5","72845","0.0-0.0-1.0-4.0","0tpvk00gchp2wj7","anecdotes","experiment2","prolific","1","1","anecdote_only","6","5f969b802a498b000aab2571","604016aa51301a1e54c91c67","6044a485661140520bdd981e","","{""sex"":""female"",""age"":""42"",""language"":""No"",""language_other"":"""",""business_edu"":""2"",""business_exp"":""3"",""current"":""no""}","no","",""
"","21072.509999998147","instructions","survey-html-form","6","93922","0.0-0.0-2.0-0.0-0.0","0tpvk00gchp2wj7","anecdotes","experiment2","prolific","1","1","anecdote_only","6","5f969b802a498b000aab2571","604016aa51301a1e54c91c67","6044a485661140520bdd981e","","{""instructions_test"":""5""}","","",""
"","13674.524999998539","interstitial","survey-html-form","7","107600","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.0-0.0","0tpvk00gchp2wj7","anecdotes","experiment2","prolific","1","1","anecdote_only","6","5f969b802a498b000aab2571","604016aa51301a1e54c91c67","6044a485661140520bdd981e","","{""interstitial_2"":""on""}","","",""
"","NaN","project_allocation","survey-html-form3","8","232734","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.0-1.0","0tpvk00gchp2wj7","anecdotes","experiment2","prolific","1","1","anecdote_only","6","5f969b802a498b000aab2571","604016aa51301a1e54c91c67","6044a485661140520bdd981e","","{""anecdote_high_positive_Altchip_microchip_103_87_Microchips-produced_4000_Usable-semiconductor-yield-after-testing_60_Compatible-devices-in-the-market_75_Type-of-chip-architecture_Reduced-Instruction-Set-Computing_target"":""90"",""anecdote_high_positive_Solgistics_shipping-logistics_902_94_Packages-shipped_800_Number-of-orders-that-do-not-spend-time-in-a-bottleneck_400_Average-accuracy-of-shipments_90_Shipping-type_parcel_comparison"":""10""}","","",""
"","61313.39500000104","follow_up","survey-html-form","9","294051","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.0-2.0","0tpvk00gchp2wj7","anecdotes","experiment2","prolific","1","1","anecdote_only","6","5f969b802a498b000aab2571","604016aa51301a1e54c91c67","6044a485661140520bdd981e","","{""follow-up_anecdote_positive_high_rating_similarity-rating"":""6"",""follow-up_anecdote_positive_high_rating_relevance-specific-rating"":""6"",""follow-up_anecdote_positive_high_rating_relevance-general-rating"":""5"",""follow-up_anecdote_positive_high_text_justify"":""Both projects were horizontally integrated producers with similar yields.  I think they would be comparable based on the facts shown.""}","","",""
"","5128.984999999404","interstitial","survey-html-form","10","299184","0.0-0.0-2.0-1.0-0.0-0.0-0.0-0.1-0.1","0tpvk00gchp2wj7","anecdotes","experiment2","prolific","1","1","anecdote_only","6","5f969b802a498b000aab2571","604016aa51301a1e54c91c67","6044a485661140520bdd981e","","{""interstitial_3"":""on""}","","",""
